,id_plataform,type,title,release_year,rating,duration,score
15402,n,movie,mucize,2015,TV-14,136 min,31
15403,n,movie,paper lives,2021,TV-MA,97 min,8
15404,n,tv show,paradise pd,2021,TV-MA,3 Seasons,51
15405,n,movie,quiet,2020,TV-MA,103 min,35
15406,n,movie,romantik komedi,2010,TV-MA,110 min,100
15407,n,movie,romantik komedi 2: bekarliga veda,2013,TV-MA,105 min,73
15408,n,tv show,the one,2021,TV-MA,1 Season,92
15409,n,movie,yes day,2021,PG,90 min,28
15410,n,movie,you're everything to me,2016,TV-PG,107 min,91
15411,n,movie,coven of sisters,2021,TV-MA,92 min,75
15412,n,movie,generasi 90an: melankolia,2020,TV-14,94 min,92
15413,n,movie,the block island sound,2020,TV-MA,99 min,6
15414,n,tv show,dealer,2021,TV-MA,1 Season,67
15415,n,tv show,last chance u: basketball,2021,TV-MA,1 Season,72
15416,n,tv show,marriage or mortgage,2021,TV-G,1 Season,40
15417,n,tv show,the houseboat,2021,TV-14,1 Season,88
15418,n,tv show,bombay begums,2021,TV-MA,1 Season,47
15419,n,movie,bombay rose,2021,PG-13,97 min,55
15420,n,tv show,my way,2015,TV-14,1 Season,34
15421,n,movie,aelay,2021,TV-14,151 min,5
15422,n,tv show,city of ghosts,2021,TV-Y7,1 Season,24
15423,n,movie,dogwashers,2021,TV-MA,108 min,6
15424,n,movie,fate of alakada,2020,TV-14,113 min,74
15425,n,tv show,nevenka: breaking the silence,2021,TV-MA,1 Season,69
15426,n,tv show,pokémon journeys: the series,2021,TV-Y7,4 Seasons,83
15427,n,movie,sentinelle,2021,TV-MA,81 min,97
15428,n,movie,mariposa,2020,TV-14,116 min,22
15429,n,tv show,pacific rim: the black,2021,TV-14,1 Season,20
15430,n,movie,parker,2013,R,119 min,16
15431,n,movie,safe haven,2013,PG-13,116 min,84
15432,n,movie,moxie,2021,PG-13,112 min,87
15433,n,tv show,murder among the mormons,2021,TV-14,1 Season,66
15434,n,movie,black or white,2014,PG-13,121 min,36
15435,n,movie,indoo ki jawani,2020,TV-14,115 min,26
15436,n,tv show,word party,2021,TV-Y,5 Seasons,80
15437,n,tv show,a perfect day for arsenide,2019,TV-MA,1 Season,67
15438,n,movie,banyuki,2009,TV-PG,182 min,76
15439,n,movie,biggie: i got a story to tell,2021,R,98 min,29
15440,n,movie,blanche gardin: the all-nighter,2021,TV-MA,96 min,56
15441,n,movie,connected,2021,TV-G,42 min,14
15442,n,movie,dances with wolves,1990,PG-13,181 min,48
15443,n,movie,how to be really bad,2018,TV-14,100 min,86
15444,n,movie,lego marvel spider-man: vexed by venom,2019,TV-Y,22 min,70
15445,n,movie,rain man,1988,R,134 min,17
15446,n,movie,seven souls in the skull castle 2011,2011,TV-14,177 min,38
15447,n,movie,tenacious d in the pick of destiny,2006,R,94 min,54
15448,n,tv show,tiger & bunny,2011,TV-14,1 Season,12
15449,n,movie,bigfoot family,2021,TV-Y7,88 min,70
15450,n,movie,captain fantastic,2016,R,119 min,19
15451,n,movie,crazy about her,2021,TV-MA,107 min,31
15452,n,movie,fuga,2006,TV-MA,112 min,72
15453,n,movie,ginny & georgia - the afterparty,2021,TV-MA,35 min,98
15454,n,movie,no escape,2015,R,103 min,71
15455,n,movie,our idiot brother,2011,R,90 min,94
15456,n,movie,the girl on the train,2021,TV-MA,120 min,15
15457,n,movie,tony manero,2008,TV-MA,97 min,32
15458,n,movie,who am i,2014,TV-MA,102 min,90
15459,n,tv show,el final del paraíso,2019,TV-MA,1 Season,2
15460,n,movie,geez & ann,2021,TV-PG,106 min,96
15461,n,tv show,sin senos sí hay paraíso,2018,TV-MA,3 Seasons,26
15462,n,tv show,the last bastion,2018,TV-MA,1 Season,69
15463,n,tv show,age of samurai: battle for japan,2021,TV-MA,1 Season,65
15464,n,movie,"blue, painful, fragile",2020,TV-14,119 min,79
15465,n,tv show,canine intervention,2021,TV-PG,1 Season,87
15466,n,tv show,ginny & georgia,2021,TV-14,1 Season,23
15467,n,movie,m8 - when death rescues life,2019,TV-MA,84 min,67
15468,n,tv show,two sentence horror stories,2021,TV-14,2 Seasons,58
15469,n,movie,brian regan: on the rocks,2021,TV-G,58 min,78
15470,n,movie,made you look: a true story about fake art,2020,TV-14,90 min,21
15471,n,movie,pelé,2021,TV-14,109 min,73
15472,n,movie,red,2021,TV-14,143 min,40
15473,n,tv show,zindagi in short,2020,TV-MA,1 Season,16
15474,n,movie,the conjuring,2013,R,112 min,99
15475,n,movie,the conjuring 2,2016,R,134 min,97
15476,n,tv show,vincenzo,2021,TV-14,1 Season,78
15477,n,movie,classmates minus,2020,TV-MA,123 min,22
15478,n,movie,fate: the winx saga - the afterparty,2021,TV-14,36 min,20
15479,n,movie,operation finale,2018,PG-13,123 min,46
15480,n,movie,wave of cinema: surat dari timur,2020,TV-G,58 min,33
15481,n,movie,i care a lot,2021,R,118 min,98
15482,n,movie,love,2020,TV-14,91 min,39
15483,n,movie,perú: tesoro escondido,2017,TV-PG,76 min,65
15484,n,tv show,pitta kathalu,2021,TV-MA,1 Season,43
15485,n,tv show,tribes of europa,2021,TV-MA,1 Season,69
15486,n,movie,eeb allay ooo!,2019,TV-MA,97 min,73
15487,n,tv show,"hello, me!",2021,TV-14,1 Season,73
15488,n,movie,no escape room,2018,TV-14,85 min,76
15489,n,tv show,sisyphus,2021,TV-14,1 Season,9
15490,n,tv show,thus spoke kishibe rohan,2021,TV-MA,1 Season,17
15491,n,tv show,amend: the fight for america,2021,TV-MA,1 Season,48
15492,n,tv show,behind her eyes,2021,TV-MA,1 Season,3
15493,n,tv show,meateater,2021,TV-14,4 Seasons,79
15494,n,movie,the most unknown,2018,TV-PG,92 min,69
15495,n,movie,animals on the loose: a you vs. wild movie,2021,TV-PG,139 min,14
15496,n,movie,awara paagal deewana,2002,TV-14,162 min,61
15497,n,tv show,good girls,2020,TV-MA,3 Seasons,50
15498,n,movie,the resurrection of gavin stone,2017,PG,92 min,70
15499,n,tv show,booba,2021,TV-Y7,4 Seasons,1
15500,n,movie,"my teacher, my obsession",2018,TV-14,86 min,81
15501,n,tv show,the crew,2021,TV-14,1 Season,51
15502,n,movie,namaste wahala,2021,TV-14,107 min,13
15503,n,movie,monsoon,2020,TV-MA,85 min,25
15504,n,tv show,buried by the bernards,2021,TV-14,1 Season,70
15505,n,tv show,chappelle's show,2005,TV-MA,2 Seasons,68
15506,n,movie,hate by dani rovira,2021,TV-MA,83 min,80
15507,n,movie,mundina nildana,2019,TV-MA,104 min,78
15508,n,tv show,nadiya bakes,2021,TV-G,1 Season,8
15509,n,movie,to all the boys: always and forever,2021,TV-14,116 min,26
15510,n,movie,xico's journey,2021,TV-Y7,87 min,37
15511,n,tv show,capitani,2019,TV-MA,1 Season,4
15512,n,tv show,el chema,2016,TV-MA,1 Season,16
15513,n,movie,growing up and other problems,2018,TV-14,91 min,61
15514,n,movie,layla majnun,2020,TV-14,119 min,91
15515,n,movie,middle of nowhere,2012,R,102 min,56
15516,n,movie,red dot,2021,TV-MA,86 min,96
15517,n,movie,squared love,2021,TV-14,102 min,3
15518,n,movie,this is the life,2008,TV-MA,98 min,33
15519,n,tv show,crime scene: the vanishing at the cecil hotel,2021,TV-MA,1 Season,8
15520,n,movie,the misadventures of hedi and cokeman,2021,TV-MA,99 min,38
15521,n,movie,the world we make,2019,PG,108 min,52
15522,n,tv show,five came back: the reference films,1945,TV-MA,1 Season,25
15523,n,tv show,icarly,2008,TV-G,2 Seasons,93
15524,n,movie,war dogs,2016,R,114 min,27
15525,n,movie,monster run,2020,TV-14,104 min,19
15526,n,tv show,the sinner,2020,TV-MA,3 Seasons,8
15527,n,movie,blanche gardin: i talk to myself,2017,TV-MA,88 min,27
15528,n,movie,doob: no bed of roses,2017,TV-PG,104 min,57
15529,n,tv show,hache,2021,TV-MA,2 Seasons,6
15530,n,tv show,invisible city,2021,TV-MA,1 Season,76
15531,n,movie,little big women,2020,TV-14,123 min,76
15532,n,movie,malcolm & marie,2021,R,106 min,22
15533,n,movie,space sweepers,2021,TV-MA,138 min,96
15534,n,movie,"strip down, rise up",2021,R,113 min,64
15535,n,movie,the last paradiso,2020,TV-MA,107 min,49
15536,n,movie,the yin-yang master: dream of eternity,2021,TV-14,133 min,86
